User,Tweet
Obama,Tell Congress: We should close tax loopholes for millionaires—not cut student aid. http://OFA.BO/fShanC pic.twitter.com/XsXBTWjeUf
Obama,Stand with President Obama's plan to stop severe budget cuts and reduce the deficit in a balanced way: http://OFA.BO/h9V8z1  #JobsNotCuts
Obama,RT if you agree: We should never cut vital services for middle-class families before closing tax loopholes for millionaires & corporations.
Obama,FACT: Severe budget cuts could reduce funding for the Federal Aviation Administration by $232 million—likely increasing airport delays.
Obama,FACT: Congressional inaction means $168 million could be cut from mental health services and substance abuse programs. #JobsNotCuts
Obama,FACT: Funding to protect and secure our borders could be cut by nearly $550 million because Congress didn't act. #JobsNotCuts
Obama,FACT: Students could lose more than $1 billion in financial aid and education funding because Congress failed to stop severe budget cuts.
Obama,FACT: Because Congress failed to act FEMA disaster relief could be cut by $928 million—making it harder to recover from severe storms.
Obama,Congressional Republicans chose to make severe budget cuts instead of closing tax loopholes for millionaires: http://OFA.BO/pxncn6 
Obama,Watch live: President Obama makes a personnel announcement.http://wh.gov/live 
Obama,Buddies.pic.twitter.com/AWXhawXznE
Obama,RT if you agree: It's wrong to cut vital services instead of closing tax loopholes for millionaires. #JobsNotCutspic.twitter.com/N5PubdNYrm
Obama,These cuts are not smart. They will hurt our economy and cost us jobs—and Congress can turn them off at any time.http://OFA.BO/GGq4Yh 
Obama,Add your name to support Obama's balanced plan to reduce the deficit and protect vital services: http://OFA.BO/UyNhNR  #JobsNotCuts
Obama,RT if you agree: It's unacceptable for Republicans in Congress to cut vital services instead of closing tax loopholes for millionaires.
Obama,Sensible gun safety reforms still deserve a vote.pic.twitter.com/mUMYqdKJjT
Obama,"President Obama: ""I’m going to keep pushing to make sure the minimum wage becomes a wage you can live on."" #JobsNotCuts"
Obama,"President Obama: ""I’m going to keep pushing for high-quality preschool for every family that wants it."""
Obama,"President Obama: ""We can’t let political paralysis around the budget stand in the way of other areas where we can make progress."""
Obama,"Obama: ""I still believe we can and must replace these cuts with a balanced approach that asks something from everybody."" #JobsNotCuts"
Obama,"President Obama: ""None of this is necessary. It’s happening because of a choice that Republicans in Congress have made."" #JobsNotCuts"
Obama,"Obama: ""Every time we get a piece of economic news we’ll know it could have been better if not for Congress’ failure to act."" #JobsNotCuts"
Obama,"Obama: ""All of this will cause a ripple effect across the economy. Layoffs and pay cuts mean that people will have less money to spend."""
Obama,"President Obama: ""We shouldn't be making a series of dumb arbitrary cuts to things ... like education research and defense."" #JobsNotCuts"
Obama,Happening now: President Obama delivers a statement on impending budget cuts.http://wh.gov/live 
Obama,Add your name if you support Obama's plan to reduce gun violence and protect our kids: http://OFA.BO/wH7okg pic.twitter.com/oKNBTD0Fmj
Obama,Stand with Obama's plan to stop severe cuts to vital services and reduce our deficit in a balanced way: http://OFA.BO/Mf98Cs  #JobsNotCuts
Obama,RT if you agree: Congress should cut the deficit by closing tax loopholes for millionaires—not by cutting vital services for kids & seniors.
Obama,We need Congress to act fast to avoid even more hard-working people losing their jobs. It isn't acceptable. —Elizabeth C. #JobsNotCuts
Obama,I absolutely cannot afford to lose my job nor my health insurance due to the possible sequestration. —Candice R. http://OFA.BO/rqBULh 
Obama,Renewing this bill is an important step towards making sure no one in America is forced to live in fear. http://OFA.BO/WR4cVC  #VAWA
Obama,We cannot be a strong nation if all our people aren't able to reach at least their basic potential. —Mary M. http://OFA.BO/dxyRc8 
Obama,I am a listening ear cheerleader motivator and sometimes a student's last hope. Please don't lay me off. —Whitney W. #JobsNotCuts
Obama,Should this sequester continue I will not be able to remain financially solvent. —Susan D. http://OFA.BO/ryYCup  #JobsNotCuts
Obama,If automatic cuts are allowed to go through thousands of dollars will be cut from the school budget where I teach. —Anna C. #JobsNotCuts
Obama,It's on all of us to speak up: Share what severe budget cuts would mean for you if Congress doesn't act. http://OFA.BO/cjVcHL  #JobsNotCuts
Obama,". @NYTimes: ""For the sake of future gun victims—lawmakers should ignore this lobbying & pass a background-check bill.""http://OFA.BO/DaKVak "
Obama,Find out what's at stake for kids seniors and the mentally ill if Congress doesn't stop severe budget cuts: http://OFA.BO/jnYEef 
Obama,The @NYTimes on why Congress should pass a strong background-check bill that helps keep guns out of dangerous hands: http://OFA.BO/ay1niq 
Obama,Add your name to support President Obama's plan to reduce gun violence and protect our kids: http://OFA.BO/cxWZYz pic.twitter.com/0wCTe1R2TI
Obama,“In a single moment with the simplest of gestures she helped change America—and change the world.” —President Obama on Rosa Parks
Obama,Happening now: President Obama speaks at the unveiling of the Rosa Parks statue at the Capitol. http://OFA.BO/3TQHTB 
Obama,Obama on the devastating impacts of severe budget cuts that will begin Friday if Congress doesn't act: http://OFA.BO/YMqokz  #JobsNotCuts
Obama,RT if you agree: We can't afford to cut vital services for kids and seniors. Congress should stop these cuts now.pic.twitter.com/NBkLDivTyu
Obama,Deadline Friday: It's time for Congress to stop severe budget cuts that will cost jobs & threaten the middle class.pic.twitter.com/EPSoucU94R
Obama,Make sure your friends know what's at stake for middle-class families if Congress fails to avoid severe budget cuts: http://OFA.BO/Pc1bD5 
Obama,"Obama: ""Make sure your voice is heard. Let your leaders know what you expect of them. Let them know what you believe."" #JobsOverCuts"
Obama,"President Obama: ""Our North Star is a growing economy that creates good middle-class jobs."" #JobsOverCutspic.twitter.com/oKFjHOzyP4"
Obama,"Obama: ""We won’t grow the middle class simply by shifting the cost of health care or college onto families that are already struggling."""
Obama,"President Obama: ""We can’t ask seniors and working families like yours to shoulder the entire burden of deficit reduction."" #JobsOverCuts"
Obama,These cuts are wrong. They’re not smart. They’re not fair. They’re a self-inflicted wound that doesn't have to happen. #JobsOverCuts
Obama,"Obama: These cuts ""will weaken America’s economic recovery our military readiness and the basic services the American people depend on."""
Obama,"Obama: ""The sequester uses a meat-cleaver approach to gut critical investments in things like education & national security."" #JobsOverCuts"
Obama,"In a few days Congress might allow a series of arbitrary budget cuts to take place—known in Washington as 'the sequester.'” #JobsOverCuts,https://twitter.com/BarackObama/status/306471123091075073,272,114,
2013/02/26_10:23,https://twitter.com/BarackObama,Watch live: President Obama speaks in Virginia about why Congress should prevent severe spending cuts. http://OFA.BO/6fwPR7  #JobsOverCuts,https://twitter.com/BarackObama/status/306469445067489280,219,123,
2013/02/26_09:16,https://twitter.com/BarackObama,Make your voice heard: Share why we can't afford to lay off teachers & cut vital services for our kids. http://OFA.BO/tgAky9  #JobsOverCuts,https://twitter.com/BarackObama/status/306452703758913536,552,199,
2013/02/26_08:30,https://twitter.com/BarackObama,Worth a read and RT: President Obama's plan to prevent severe budget cuts vs. Republican inaction. http://OFA.BO/A2XSkg  #JobsOverCuts,https://twitter.com/BarackObama/status/306441214465568768,517,156,
2013/02/25_16:43,https://twitter.com/BarackObama,Congress should focus on creating jobs not cutting vital services for middle-class families. #JobsNotCutspic.twitter.com/8aijgLKkSY,https://twitter.com/BarackObama/status/306202725467713536,1424,515,https://pbs.twimg.com/media/BD_ZwalCcAA4dIu.jpg
2013/02/25_14:23,https://twitter.com/BarackObama,Share why your family can't afford severe spending cuts to vital services for kids and seniors: http://OFA.BO/QxoFAf  #JobsNotCuts,https://twitter.com/BarackObama/status/306167567293222912,369,168,
2013/02/25_11:56,https://twitter.com/BarackObama,RT if you agree: It's time for Republicans in Congress to protect middle-class families—not tax loopholes for millionaires. #JobsNotCuts,https://twitter.com/BarackObama/status/306130685939298304,3020,611,
2013/02/25_11:30,https://twitter.com/BarackObama,FACT: If Congress refuses to act by Friday more than 370000 mentally ill children and adults will go without treatment. #JobsNotCuts,https://twitter.com/BarackObama/status/306123962293825536,1345,261,
2013/02/25_11:09,https://twitter.com/BarackObama,FACT: Automatic spending cuts would eliminate more than 4 million meals for sick and homebound seniors if Congress doesn't act. #JobsNotCuts,https://twitter.com/BarackObama/status/306118779514007553,645,179,
2013/02/25_10:43,https://twitter.com/BarackObama,FACT: If Congress doesn't act small business lending will decrease by $540 million—eliminating financing to hire more workers. #JobsNotCuts,https://twitter.com/BarackObama/status/306112269329260544,541,185,
2013/02/25_10:22,https://twitter.com/BarackObama,FACT: Impending spending cuts would end programs for nearly 1.2 million disadvantaged students if Congress doesn't act. #JobsNotCuts,https://twitter.com/BarackObama/status/306106863689281536,558,167,
2013/02/25_09:58,https://twitter.com/BarackObama,FACT: More than 800000 defense employees will be forced to take unpaid leave if Congress doesn't stop impending spending cuts. #JobsNotCuts,https://twitter.com/BarackObama/status/306100962337112064,739,183,
2013/02/25_09:33,https://twitter.com/BarackObama,FACT: If Congress doesn't act by Friday automatic spending cuts will threaten more than 30000 teacher and school staff jobs. #JobsNotCuts,https://twitter.com/BarackObama/status/306094597048766465,1514,244,
2013/02/25_09:19,https://twitter.com/BarackObama,Nothing shrinks the deficit faster than a growing economy that creates good middle-class jobs."" http://OFA.BO/uQZ4kt  #JobsNotCuts"
Obama,Happy #Oscars night.pic.twitter.com/xRO5hEBoHS
Obama,Check out highlights of yesterday's National Day of Action to reduce gun violence—then tell Congress #WeDemandAVote: http://OFA.BO/GtiXbm 
Obama,These cuts don’t have to happen. Congress can turn them off anytime with just a little compromise. http://OFA.BO/5e7sWz  #JobsNow
Obama,Thousands of supporters around the country spoke out today and called on Congress to reduce gun violence. Join them: http://OFA.BO/EBmUSh 
Obama,Newsflash for Congress: Universal background checks for gun sales should not be controversial. #WeDemandAVotepic.twitter.com/jsAk2iS7ZB
Obama,For Gabby and every victim of gun violence #WeDemandAVote:pic.twitter.com/ukxvFiv0TZ
Obama,RT if you agree: The number of guns sold without a background check should be zero. #WeDemandAVotepic.twitter.com/HDhk5Ydy2m
Obama,The President said to me 'You can't change the past Sami but you can change the future.' http://OFA.BO/kAADai  #WeDemandAVote
Obama,If we save even one life from gun violence it's worth it. Tell Congress: #WeDemandAVote. http://OFA.BO/uJymNX pic.twitter.com/4JQSrrnNCC
Obama,Follow @OFA today to see what supporters around the country are doing to show Congress it's time to reduce gun violence. #WeDemandAVote
Obama,Today is the National Day of Action to reduce gun violence. Use #WeDemandAVote to share why now is the time for Congress to act.
Obama,RT if you agree: If we can save even one child from gun violence we have an obligation to try. #WeDemandAVotepic.twitter.com/Pe7OJoJj0G
Obama,Watch Sami's story about losing his dad in a mass shooting—then find out how you can help reduce gun violence:http://OFA.BO/SJ2HSJ 
Obama,We all need to speak up for Congress to take action. Use #WeDemandAVote to share why it's time to reduce gun violence and protect our kids.
Obama,If something can harm or kill tens of civilians in quick succession it does not belong in anyone's home. —Calvin A. #WeDemandAVote
Obama,Stricter gun laws were needed long before my son's murder and they are definitely needed now. http://OFA.BO/GMFYhb  #WeDemandAVote
Obama,I am a hunter of small game and own a shotgun to do so. But it is time to find a way to stop gun violence. —Gary F. #WeDemandAVote
Obama,Stop gun violence so no other mother & father feel the pain my parents feel of having to bury their only son. —Cherelle C. #WeDemandAVote
Obama,I am lucky I survived that day. Some of my classmates were not as lucky. This needs to stop. http://OFA.BO/NP5CNR  #WeDemandAVote
Obama,Now is the time to reduce gun violence. Share why you support the President's plan to make it happen: http://OFA.BO/VrDdqY  #WeDemandAVote
Obama,May I have this dance?pic.twitter.com/gf9q84vhl1
Obama,Matt's a hunter and NRA member who supports Obama's plan to reduce gun violence: http://OFA.BO/CmNx6p pic.twitter.com/e6K2q7UO
Obama,#WeDemandAVote for them:pic.twitter.com/8oyTD7XF
Obama,RT if you agree: Congress should make our communities and our kids safer by requiring background checks for all gun sales. #WeDemandAVote
Obama,FACT: 92% of Americans and 74% of NRA members support universal background checks for gun sales.pic.twitter.com/kp8uJLFT
Obama,FACT: In 14 years the background check system has helped keep more than 1.5 million guns out of dangerous hands.
Obama,FACT: Only 12% of inmates who used a handgun in a crime acquired it from a store—which require background checks.
Obama,FACT: Nearly 40% of all gun sales are made by private sellers who aren't required to conduct a background check.
Obama,Worth a read and a RT: President Obama's plan to reduce gun violence.pic.twitter.com/GTydmZjn
Obama,RT if you agree: Congress should avoid brutal spending cuts and focus on making America a magnet for good jobs.pic.twitter.com/Hr7hDYnb
Obama,Use #TheyDeserveAVote to share why you think it's time for Congress to protect our kids and communities by reducing gun violence.
Obama,Galen was killed at Simon's Rock College. It tore the lives of his family friends & community apart. His memory deserves a vote. —Johanna
Obama,I know that my students and I will carry these scars for the rest of our lives. —Rachel S. http://OFA.BO/x7zHsW  #TheyDeserveAVote
Obama,A high school student doing his job—he was murdered senselessly by a man with a criminal record and a gun. —Michelle M. #TheyDeserveAVote
Obama,Congress needs to come back into session and address this before we lose more of our brightest and best. —Jack E. http://OFA.BO/TQCh9F 
Obama,My family deserves a vote. We all deserve a vote. —Sami on losing his father to gun violence: http://OFA.BO/2KRbTv  #TheyDeserveAVote
Obama,Share why you support the President's plan to keep our kids & communities safer from gun violence: http://OFA.BO/P9og9p  #TheyDeserveAVote
Obama,"Obama: ""The American people have worked too hard for too long rebuilding from one crisis to see their elected officials cause another."""
Obama,"President Obama: ""I will not sign a plan that harms the middle class."" #JobsNow"
Obama,"President Obama: ""For two years now I've offered a balanced approach to deficit reduction that would prevent these harmful cuts."" #JobsNow"
Obama,Thousands of teachers and educators will be laid off. Tens of thousands of parents will have to scramble to find child care. —Obama
Obama,"Obama: ""Emergency responders like the ones here—their ability to help communities respond to and recover from disasters will be degraded."""
Obama,"President Obama: ""If Congress allows this meat cleaver approach to take place it will jeopardize our military readiness."""
Obama,"Obama: ""10 days from now Congress might allow a series of automatic severe budget cuts to take place that will do the exact opposite."""
Obama,"President Obama: ""Our top priority must be to do everything we can to grow the economy and create good middle-class jobs."" #JobsNow"
Obama,Watch live: President Obama urges Congress to avert harmful budget cuts that would threaten our economy.http://wh.gov/live 
Obama,Happy Presidents' Day!pic.twitter.com/CnSkCqXv
Obama,If you've seen how gun violence can rip apart a community share your story to show Congress #NowIsTheTime to act: http://OFA.BO/N6RVJC 
Obama,Your story will inspire others to speak out. Tell Congress why #NowIsTheTime to reduce gun violence: http://OFA.BO/o7kZoG 
Obama,Find out how you can help reduce gun violence and protect our kids—then RT so your friends can too: http://OFA.BO/oon8rN  #NowIsTheTime
Obama,Our North Star:pic.twitter.com/btfaA1UV
Obama,America only moves forward when we do so together—when we accept certain obligations to one another.http://OFA.BO/NmaATn 
Obama,I spy...pic.twitter.com/5KEpqgbA
Obama,“We may not be able to help everybody but if we help a few then that propels progress forward.” —President Obama
Obama,President Obama on the importance of preschool: “Every dollar we spend on early childhood education will save $7 down the road.”
Obama,"President Obama: “Let’s give every child across America access to high-quality public preschool."""
Obama,President Obama in Chicago: “This is where Michelle and I met; where we fell in love. This is where we raised our daughters.”
Obama,Happening now: President Obama speaks in Chicago about his plan to strengthen the economy for the middle class. http://OFA.BO/BDarFw 
Obama,RT if you agree: It's time for Congress to work with the President and ensure that hard work leads to a decent living for every American.
Obama,FACT: The President's plan calls on Congress to raise the minimum wage for tipped workers—which hasn't been increased in more than 20 years.
Obama,FACT: Obama's plan would tie the minimum wage to inflation so working families can keep up with rising costs over time.
Obama,FACT: For the average family earning $20000 to $30000 raising the minimum wage would cover a year of groceries or 6 months of housing.
Obama,FACT: President Obama's plan rewards hard work by raising the minimum wage to $9 an hour—directly boosting wages for 15 million workers.
Obama,If you're willing to work hard and play by the rules President Obama will never stop fighting for you:pic.twitter.com/JdCjfLiy
Obama,Our engine of economic growth: Strengthening the middle class. Share Obama's plan to keep us moving forward:pic.twitter.com/0Kfa7Ens
Obama,Happy Valentine's Day!pic.twitter.com/iC98vmOt
Obama,Happening now: President Obama joins a #FiresideHangout live from the White House. http://OFA.BO/Y61vHw 
Obama,RT if you agree: Nobody who works full-time should have to live in poverty. It's time to raise the minimum wage to $9 an hour. #LivingWage
Obama,President Obama's plan would raise the minimum wage to $9 an hour so an honest day's work pays more for 15 million Americans. #LivingWage
Obama,President Obama: “In the end that’s what this is all about: Giving our kids the best possible shot at life.”
Obama,“Hope is found in what works. This works. If you’re looking for a good bang for your educational buck—this is it.” —Obama on expanding Pre-K
Obama,"President Obama: ""Every dollar we invest in high-quality early education can save more than $7 later on."""
Obama,"President Obama on the importance of preschool: ""Education has to start at the earliest possible age."""
Obama,Watch live: President Obama speaks in Georgia about his plan to expand early childhood education.http://wh.gov/live 
Obama,RT if you agree: It's time for Congress to work with the President to ensure that America makes things the rest of the world buys. #JobsNow
Obama,Obama's Fix-It First plan would create jobs by repairing roads bridges & other infrastructure that most urgently need an upgrade. #JobsNow
Obama,FACT: Obama's plan would slash our reliance on foreign oil create jobs and cut energy costs by doubling clean energy production. #JobsNow
Obama,FACT: President Obama's plan calls for investing in homegrown clean energy that helps protect families from spikes in gas prices. #JobsNow
Obama,FACT: Obama's plan ends tax breaks for companies to ship jobs overseas and rewards companies that hire here at home. #JobsNow
Obama,The President's plan begins with making America a magnet for jobs and high-tech manufacturing: http://OFA.BO/j71u4k  #JobsNow
Obama,They deserve a vote:pic.twitter.com/0bz1xe64
Obama,Even former President Reagan agrees: Weapons of war have no place in our communities. #NowIsTheTimepic.twitter.com/tjjXvFk5
Obama,None of the progress the President spoke about last night is going to happen without you behind him. Say you're in: http://OFA.BO/uG4t57 
Obama,Obama: “As long as you’re out here fighting every day to better your lives … then I’ll be back in Washington fighting for you.” #JobsNow
Obama,"President Obama: ""We don’t give up we get up. We innovate; we adapt; we learn new skills. We keep going."" #JobsNow"
Obama,Obama on tax reform: Stop rewarding companies for shipping jobs overseas & start rewarding companies that create jobs here. #JobsNow
Obama,"President Obama: ""After shedding jobs for 10 years American manufacturers have added about 500000 jobs over the last 3 years."" #JobsNow"
Obama,"President Obama on restoring America's basic bargain: ""If you work hard if you're willing to meet your responsibilities—you can get ahead."""
Obama,Watch live: President Obama speaks in North Carolina about his plan to create jobs and grow our economy. http://OFA.BO/i8QW22  #JobsNow
Obama,FACT: 92% of Americans support requiring background checks for all gun sales—RT if you're one of them.pic.twitter.com/y7OzOhkF
Obama,If you missed it watch the President's #SOTU address with enhanced graphics & stats on his plan to grow our economy:http://OFA.BO/1TJn36 
Obama,RT if you agree: We need to keep growing our economy from the middle out—not go back to the top-down policies that crashed it. #JobsNow
Obama,Obama's plan grows the economy by investing in manufacturing infrastructure clean energy and education w/o raising the deficit. #JobsNow
Obama,FACT: In the last three years American manufacturers have added nearly 500000 jobs. #JobsNow
Obama,FACT: U.S. businesses have added more than 6.1 million jobs in the last 35 months. #JobsNowpic.twitter.com/r1rr1XaY
Obama,"President Obama: Use #JobsNow to ""tweet your support of my plan to create jobs and strengthen the middle class."""
Obama,We have an obligation to try: #TheyDeserveAVotepic.twitter.com/OJEn963P
Obama,RT if you support President Obama's plan to create jobs and grow the middle class. #JobsNowpic.twitter.com/COa4g5On
Obama,It remains the task of us all as citizens of these United States to be the authors of the next great chapter in our American story.
Obama,"Obama: We may ""hold different views than the person beside us. But as Americans we all share the same proud title: We are citizens."" #SOTU"
Obama,RT if you support the President's plan to reduce gun violence and help protect our kids. #NowIsTheTimepic.twitter.com/nMWlhKA8
Obama,"Obama: ""Gabby Giffords deserves a vote. The families of Newtown deserve a vote. The families of Aurora deserve a vote."" #NowIsTheTime"
Obama,"Obama: ""Police chiefs are asking for our help to get weapons of war and massive ammunition magazines off our streets."" #NowIsTheTime"
Obama,Senators of both parties are working together on tough new laws to prevent anyone from buying guns for resale to criminals. #NowIsTheTime
Obama,"Obama: ""I know this is not the first time this country has debated how to reduce gun violence. But this time is different."" #NowIsTheTime"
Obama,"President Obama: ""Tonight I’m announcing a non-partisan commission to improve the voting experience in America."" #SOTU"
Obama,"President Obama: ""We will ensure equal treatment for all service members and equal benefits for their families—gay and straight."" #SOTU"
Obama,"Obama: ""As long as I’m Commander-in-Chief we will do whatever we must to protect those who serve their country abroad."" #SOTU"
Obama,America must remain a beacon to all who seek freedom during this period of historic change. #SOTU
Obama,"President Obama on Iran: ""We will do what is necessary to prevent them from getting a nuclear weapon."" #SOTU"
Obama,"President Obama: ""By the end of next year our war in Afghanistan will be over."""
Obama,"President Obama: ""America will complete its mission in Afghanistan and achieve our objective of defeating the core of al Qaeda."""
Obama,"Obama: ""Let’s declare that in the wealthiest nation on Earth no one who works full-time should have to live in poverty."" #JobsNow"
Obama,"Obama: ""Send me a comprehensive immigration reform bill in the next few months and I will sign it right away.""pic.twitter.com/zUMDr1TG"
Obama,"President Obama: ""Real reform means establishing a responsible pathway to earned citizenship."" #ImmigrationReform"
Obama,Real reform means strong border security and we can build on the progress my Administration has already made. #ImmigrationReform
Obama,"President Obama: ""The time has come to pass comprehensive #ImmigrationReform."""
Obama,"Obama: ""To grow our middle class our citizens must have access to the education and training that today’s jobs require."" #JobsNow"
Obama,Tonight I propose working with states to make high-quality preschool available to every child in America. #SOTU
Obama,"President Obama: ""Let’s prove that there is no better place to do business than the United States of America."" #JobsNow"
Obama,"Obama: ""Tonight I propose a “Fix-It-First” program to put people to work as soon as possible on our most urgent repairs."" #JobsNow"
Obama,FACT: President Obama is doubling fuel efficiency standards which will save consumers more than $8000 at the pump. #MadeInAmerica
Obama,FACT: Under President Obama we have more than doubled production of renewable energy from wind and solar. #MadeInAmerica
Obama,"President Obama: ""After shedding jobs for more than 10 years our manufacturers have added about 500000 jobs over the past three."" #JobsNow"
Obama,"President Obama: ""Our first priority is making America a magnet for new jobs and manufacturing."" #JobsNow"
Obama,It’s not a bigger government we need but a smarter government that sets priorities and invests in broad-based growth. #JobsNow
Obama,"President Obama: ""Nothing I’m proposing tonight should increase our deficit by a single dime."" #JobsNow"
Obama,"Obama: ""The American people deserve a tax code that helps small businesses spend less time filling out complicated forms."" #JobsNow"
Obama,Obama: “America moves forward only when we do so together and that the responsibility of improving this union remains the task of us all.”
Obama,“If you work hard and meet your responsibilities; you can get ahead no matter where you come from what you look like or who you love.”
Obama,Obama: “It is our generation’s task ... to reignite the true engine of America’s economic growth—a rising thriving middle class.” #SOTU
Obama,President Obama: “After years of grueling recession our businesses have created over six million new jobs.” #JobsNow
Obama,“After a decade of grinding war our brave men and women in uniform are coming home.” —President Obama #SOTU
Obama,President Obama: “Tonight thanks to the grit and determination of the American people there is much progress to report.” #SOTU
Obama,Mr. Speaker the President of the United States:pic.twitter.com/Um33xOeD
Obama,In 15 minutes President Obama will deliver the 2013 State of the Union. Watch it live here: http://wh.gov/sotu  #SOTU
Obama,He shall from time to time...pic.twitter.com/xbl0VRBg
Obama,Here's the best place to watch President Obama's #SOTU address tonight at 9pm ET: http://OFA.BO/WxnRim 
Obama,Our journey moves forward and our future remains hopeful and the state of our union will always be strong. http://OFA.BO/jHZAWU  #SOTU
Obama,Watch Obama's #SOTU address with enhanced graphics charts and useful stats on his plan to keep us moving forward: http://OFA.BO/eJ9Z7k 
Obama,President Obama's getting ready: RT if you're excited to hear his #SOTU speech tonight.pic.twitter.com/CF6dRHg9
Obama,Don't let Congress off the hook: Use #ImmigrationStory to share how your family came here—and why we need immigration reform now.
Obama,They are the true Americans who not only know what this country could mean for them—but also their children. —Jose C. http://OFA.BO/9XtxAv 
Obama,All we required was the opportunity to succeed. #ImmigrationStory: http://OFA.BO/NuLfmg pic.twitter.com/1HOuPuWm
Obama,“We are a nation founded by immigrants and in this lies our strength.” —Gila S. http://OFA.BO/UcAsvj  #ImmigrationStory
Obama,When I was 15 I yearned to get my permit to drive. I wanted to work to become more responsible—I couldn't.—Saridh G. http://OFA.BO/twcuq5 
Obama,“Immigration reminds us all of our individual roots but amplifies the greatness of who we are as Americans.” —Randall S. #ImmigrationStory
Obama,We can fix our broken immigration system but only if you make your voice heard. Share your family's #ImmigrationStory: http://OFA.BO/GmDMFz 
Obama,An AK-47 a machine gun is not a sporting weapon or needed for the defense of the home. —Former President Reaganpic.twitter.com/cr3uTD7a
Obama,You're invited to a State of the Union watch party with supporters near you. RSVP now: http://OFA.BO/wHe84b pic.twitter.com/rua9bd8b
Obama,Let’s give our workers and our businesses the support they need to grow and thrive.http://OFA.BO/th5H4b 
Obama,Tell Congress: #NowIsTheTime to close background check loopholes for gun sales. http://OFA.BO/6teQPP pic.twitter.com/rmcJKN6H
Obama,RT if you're one of the 92% of Americans who support universal background checks for gun sales. #NowIsTheTimepic.twitter.com/w15pbW6x
Obama,FACT: Nearly 40% of U.S. gun sales are made by private unlicensed sellers whose buyers aren't required to pass a federal background check.
Obama,FACT: In the last decade the gun background check system has blocked more than 1 million felons and prohibited buyers from purchasing guns.
Obama,President Obama's plan would close background check loopholes to keep guns out of dangerous hands: http://OFA.BO/3n8x9z  #NowIsTheTime
Obama,We can only fix our broken immigration system if you speak up and demand action. Share your family's #ImmigrationStory: http://OFA.BO/w51AxP 
Obama,Add your name if you support President Obama's plan to reform our immigration system: http://OFA.BO/XXF2SX pic.twitter.com/DxBvHeJN
Obama,Help pass comprehensive immigration reform by sharing your #ImmigrationStory—then RT so your friends can too: http://OFA.BO/PDtrs3 
Obama,RT if you agree: Our immigration system should live up to our heritage as a nation of laws and a nation of immigrants.pic.twitter.com/I2zfUGnS
Obama,“We all have a story of a mother grandfather or great-great grandparent who came here to find opportunity.” —Jose Magana #ImmigrationStory
Obama,I am living proof that our immigration system is broken. —Jose Magana: http://OFA.BO/YeUukN  #ImmigrationStory
Obama,Meet President Obama’s pick to lead the Department of the @Interior: REI CEO Sally Jewell. http://OFA.BO/ruUC8k pic.twitter.com/zUp9UVZs
Obama,We are more alike than we are different: http://OFA.BO/Uut1F2 pic.twitter.com/Z3csTohQ
Obama,“Now it’s time to finish what we started. Let’s get going.”http://OFA.BO/QFBNQq 
Obama,President Obama your neighbors and you. Host a State of the Union watch party with supporters in your community:http://OFA.BO/hRF3V1 
Obama,Help President Obama fight for middle-class families by signing up for Organizing for Action: http://OFA.BO/GE31gA pic.twitter.com/iqrcDk0B
Obama,RT this so your friends know President Obama’s balanced plan to reduce our deficit and grow the economy. http://OFA.BO/wuH5dV 
Obama,We can finish the job with a balanced mix of spending cuts and more tax reform.—President Obama on reducing the deficit
Obama,"President Obama: ""Cuts to things like education and training; energy and national security; will cost us jobs and slow down our recovery."""
Obama,While it’s critical to keep cutting wasteful spending we can’t just cut our way to prosperity. —President Obama
Obama,"President Obama: ""Economists and business leaders from across the spectrum have said that our economy is poised for progress in 2013."""
Obama,High five.pic.twitter.com/VbujCFCy
Obama,"“We have an obligation to try."" http://OFA.BO/5sPDg4 pic.twitter.com/sDVn8DJ8"
Obama,"President Obama: ""It may not be the perfect solution. We may not save every life. But we can make a difference."" #NowIsTheTime"
Obama,"President Obama: "" #NowIsTheTime for action. We’re not going to wait for the next Newtown or the next Aurora.”"
Obama,We shouldn't stop there. We should restore the ban on military-style assault weapons and a 10-round limit for magazines.—President Obama
Obama,"President Obama: ""The vast majority of Americans including a majority of gun owners support requiring criminal background checks."""
Obama,"President Obama: ""If there’s even one thing we can do if there’s just one life we can save—we've got an obligation to try.” #NowIsTheTime"
Obama,Watch live: President Obama speaks in Minneapolis about his plan to reduce gun violence. http://wh.gov/live  #NowIsTheTime
Obama,Worth a read and a RT: President Obama’s plan to reduce gun violence. http://OFA.BO/nRj7Vu  #NowIsTheTime
Obama,“Her defiance spurred a movement that advanced our journey toward justice and equality for all.” —Obama on Rosa Parks:http://OFA.BO/URbra7 
Obama,Game day.pic.twitter.com/cHiJ9DZB
Obama,“Everyone in Washington needs to focus not on politics but on what’s right for the country—on what’s right for you.”http://OFA.BO/daZF29 
Obama,Good news: Our economy added 166000 private-sector jobs in January for the 35th straight month of growth.pic.twitter.com/A2YXHri8
Obama,RT this link so your friends know President Obama's plan to fix our broken immigration system. http://OFA.BO/E4y1QW  #ImmigrationReform
Obama,If you missed it watch yesterday's @WhiteHouse #FiresideHangout with Cecilia Muñoz on #ImmigrationReform. http://OFA.BO/kKn7L7 
Obama,There's nothing we can't do.http://OFA.BO/9DuyKu 
Obama,In no other nation on Earth could my story even be possible.pic.twitter.com/98CI8Rm7
Obama,How to fix a broken immigration system so everyone plays by the rules: http://OFA.BO/v4babR 
